frame_num,Unnamed: 0,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulde_x,LShoulde_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,action_gt_num
25,25,1.0,0.04705882348696658,0.6545454546373358,0.11764705883016136,0.4181818182605735,0.12941176470190308,0.12727272739086026,0.3176470587625143,0.07272727289790948,0.4941176472896195,0.9272727271020904,0.12941176470190308,0.6909090910862904,0.3058823528907727,0.8545454545651431,0.3764705885722031,0.3272727273186679,0.4588235294489042,0.20000000028877013,0.7411764710471741,0.0,1.0,0.6727272726813317,0.4588235294489042,0.8000000000721921,0.7058823532064591,0.8363636365211468,0.9764705884820071,0.9636363635510451,0.02352941174348316,,,0.7454545455792412,0.0,,,1
26,26,1.0,0.04651162784478099,0.6727272729241613,0.11627906972338642,0.4,0.12790697668458173,0.09090909097472058,0.32558139513633505,0.03636363646208096,0.488372093038805,0.9272727274368012,0.12790697668458173,0.8545454545126394,0.3372093020975301,0.8545454545126394,0.4651162793392825,0.30909090902527964,0.4534883719323509,0.1818181819494412,0.7209302322627097,0.0,1.0,0.6727272729241613,0.4651162793392825,0.8,0.7093023248557778,0.8181818184115213,0.9651162788935462,0.9636363635379196,0.02325581392239037,,,0.7454545454873599,0.0,,,1
27,27,0.9821428569212844,0.058823529358708285,0.6607142857586005,0.12941176470190308,0.3928571427685138,0.12941176470190308,0.10714285705422788,0.3294117646342561,0.017857142724199252,0.4941176472896195,0.9285714283941704,0.14117647057364466,0.8749999998670563,0.3529411759267589,0.8749999998670563,0.4823529409668973,0.3035714284384849,0.4705882357716262,0.17857142866005804,0.7294117647244521,0.0,1.0,0.6607142857586005,0.4823529409668973,0.7857142855370276,0.7294117647244521,0.8035714286157432,0.9882352936772778,0.9285714283941704,0.02352941174348316,1.0,0.02352941174348316,0.7142857142857143,0.0,,,0
28,28,0.9642857141970856,0.06024096382759965,0.6607142857586005,0.14457831330170093,0.3750000000443147,0.13253012053618096,0.10714285705422788,0.30120481936892163,0.0,0.5180722893792036,0.9642857141970856,0.15662650606722092,0.8928571425912556,0.3614457831965213,0.8928571425912556,0.4939759040790878,0.2857142857142857,0.4698795187789714,0.17857142866005804,0.7228915661621184,0.0,1.0,0.6607142857586005,0.4819277108517203,0.8035714286157432,0.7349397593894859,0.8035714286157432,1.0,0.9285714283941704,0.024096385531039963,1.0,0.024096385531039963,0.6785714284827995,0.0,,,0
29,29,0.9642857141970852,0.04819277103982195,0.678571428837316,0.1445783132349278,0.3750000000443144,0.13253012047497226,0.12500000013294355,0.3132530119897665,0.0,0.5060240963799777,1.0,0.1566265059948831,0.9464285714728861,0.3614457834914358,0.9464285714728861,0.4939759031581749,0.30357142879300136,0.4578313258020032,0.19642857173877373,0.7108433730682971,0.01785714307871573,1.0,0.696428571561515,0.4698795178691877,0.8214285716944587,0.7108433730682971,0.8214285716944587,0.9879518067781968,0.9107142856699711,0.02409638551991111,1.0,0.012048192759955554,0.696428571561515,0.0,,,0
30,30,0.9473684210892944,0.03703703701950918,0.6842105265357665,0.14814814819634956,0.368421052723236,0.14814814819634956,0.12280701769051107,0.2962962963926993,0.0,0.518518519219631,1.0,0.17283950620935573,0.9824561404791974,0.35802469189846586,0.9649122806100974,0.493827160260123,0.3157894738125304,0.4691358024837424,0.19298245612201947,0.7160493826138038,0.035087719389902634,1.0,0.7017543860565693,0.4814814819634967,0.8421052632678832,0.7160493826138038,0.8245614037470802,1.0,0.8771929826577858,0.012345679006503149,0.9824561404791974,0.012345679006503149,0.6666666666666665,0.0,,,0
31,31,0.9137931033833584,0.02531645568391792,0.6724137930621371,0.15189873422481687,0.34482758612427433,0.15189873422481687,0.103448275803053,0.30379746844963396,0.0,0.5189873417629385,1.0,0.16455696206677614,1.0,0.3544303795748542,0.9827586208135888,0.5063291146488275,0.31034482740915903,0.4683544308803345,0.1896551724196945,0.7215189877195162,0.051724137901526406,1.0,0.7068965517772521,0.4683544308803345,0.8448275862954202,0.7215189877195162,0.8275862071090085,1.0,0.8275862071090085,0.0,0.9482758620984734,0.0,0.6379310343470219,0.0,,,0
32,32,0.8225806451871135,0.038961039066101696,0.6290322582349499,0.15584415589103015,0.3225806453472179,0.14285714291048265,0.08064516133680462,0.3116883117820601,0.0,0.5194805199686571,0.9354838711226822,0.16883116887157767,1.0,0.3246753252604433,0.9354838711226822,0.5064935064902738,0.3064516128877317,0.4675324672997134,0.19354838727237247,0.714285714676871,0.08064516133680462,1.0,0.6774193549729909,0.4675324672997134,0.8225806451871135,0.7012987011984877,0.7903225809085588,1.0,0.7580645163097953,0.0,0.8709677419251549,0.0,0.5806451614969089,0.0,,,0
33,33,0.7777777778127921,0.02666666665644446,0.6349206350456852,0.16000000006644435,0.3174603173652793,0.16000000006644435,0.07936507942010132,0.3199999997495553,0.0,0.5333333335122223,0.936507936652995,0.1733333333946668,1.0,0.3466666661504445,0.936507936652995,0.519999999672889,0.3015873016073097,0.4666666668711111,0.20634920642923832,0.7200000008740001,0.09523809517807136,1.0,0.6825396826347206,0.4666666668711111,0.8412698414749233,0.6933333331953333,0.7936507938858877,1.0,0.7142857144657863,0.0,0.8412698414749233,0.0,0.5555555556255839,0.0,0.9047619048219291,0.013333333328222159,0
34,34,0.7499999999224495,0.027777777766686124,0.6093749999951532,0.1666666667332175,0.31249999994183714,0.15277777784987473,0.06249999986428659,0.3333333333333333,0.0,0.5416666665834781,0.9218749999369906,0.1666666667332175,1.0,0.34722222274908393,0.9531250000242348,0.5277777784987462,0.2968750000533161,0.4444444446662809,0.21874999999030612,0.6944444448326583,0.09374999995153084,1.0,0.6718750001696421,0.4583333340820312,0.8281249999854592,0.6666666673321762,0.7968750002084171,1.0,0.6875000000581629,0.0,0.8125000000969383,0.0,0.5312499999321435,0.0,0.8749999999612249,0.013888888883343062,0
35,35,0.7187500001454072,0.04285714283954062,0.578124999907909,0.18571428577491486,0.2812499998545927,0.17142857149506796,0.031249999777042164,0.3571428574068878,0.0,0.5571428567771259,0.9062500000484692,0.18571428577491486,1.0,0.3571428574068878,0.968750000222958,0.5285714284912415,0.2968750000533161,0.4428571436335882,0.21874999999030612,0.685714286117177,0.09374999995153084,1.0,0.6718750001696421,0.4571428570920066,0.8281249999854592,0.6714285712897108,0.7968750002084171,1.0,0.6562499999709186,0.0,0.7812500000096941,0.0,0.5156250000436222,0.0,0.8593750000727038,0.014285714279846715,0
36,36,0.6825396826347206,0.029850746255847806,0.5555555556255839,0.17910447767812065,0.25396825401827416,0.16417910455019707,0.01587301575796985,0.3432835829434916,0.0,0.5820895521320635,0.8571428572328933,0.17910447767812065,1.0,0.3582089552132065,0.9682539684840604,0.5522388061622858,0.3015873016073097,0.4477611945528887,0.20634920642923832,0.6567164177716827,0.06349206334700552,1.0,0.6666666668767508,0.4626865668226036,0.8412698414749233,0.6567164177716827,0.7936507938858877,1.0,0.6190476189725892,0.0,0.7301587302237561,0.0,0.4761904762054825,0.0,0.8095238096438576,0.014925373127924066,0
37,37,0.6612903225135045,0.04615384628086792,0.5322580644386593,0.18461538468116376,0.24193548401041365,0.18461538468116376,0.0,0.3538461544268247,0.032258064598763604,0.5538461546332347,0.8548387097858771,0.18461538468116376,1.0,0.38461538488757385,1.0,0.5846153850939843,0.3064516128877319,0.4615384617766272,0.19354838695216364,0.6153846155547337,0.08064516133680442,1.0,0.6612903225135045,0.4769230777441814,0.8548387097858771,0.6461538460154832,0.806451613047836,1.0,0.5967741936361863,0.0,0.7096774192515456,0.01538461537781058,0.4516129031018547,0.01538461537781058,0.7903225805883501,0.01538461537781058,0
38,38,0.6393442620656609,0.03225806450615645,0.5409836064133221,0.17741935447472215,0.21311475413037287,0.17741935447472215,0.0,0.3548387098768642,0.06557377032640663,0.5645161294760233,0.8688524590217288,0.17741935447472215,1.0,0.3870967740738812,0.9836065571743052,0.5645161294760233,0.3442622951086441,0.4677419353392733,0.19672131130467765,0.6129032265443983,0.09836065565233901,1.0,0.6721311473915931,0.4838709682106314,0.8688524590217288,0.6290322578700571,0.8196721311955593,1.0,0.5901639342394915,0.0,0.7049180327175254,0.0,0.4426229507609831,0.0,0.7868852458696272,0.016129032253078317,0
39,39,0.6065573770651866,0.04918032785339957,0.5081967210873899,0.1803278691100062,0.21311475413037287,0.1803278691100062,0.0,0.36065573853422,0.08196721315210169,0.557377049633611,0.8360655736957966,0.1803278691100062,0.9508196718483728,0.32786885204178984,1.0,0.557377049633611,0.3442622951086441,0.4754098365446119,0.19672131130467765,0.6065573778012185,0.09836065565233901,1.0,0.6721311473915931,0.4754098365446119,0.8688524590217288,0.6393442627226106,0.8196721311955593,1.0,0.5573770492390173,0.0,0.6721311473915931,0.016393442617799618,0.426229508260746,0.016393442617799618,0.7704918030439318,0.016393442617799618,0
40,40,0.5573770492390172,0.04999999998402789,0.4754098360869155,0.18333333263587984,0.1803278688044405,0.18333333263587984,0.0,0.3500000008465277,0.06557377065186455,0.5500000004631945,0.8196721311955594,0.16666666693287052,0.9672131146740678,0.33333333354629635,1.0,0.5666666661662039,0.3442622951086442,0.4833333328594912,0.1803278688044405,0.5833333334664352,0.08196721315210186,1.0,0.6229508195654236,0.4666666671564818,0.8360655736957963,0.5833333334664352,0.8032786886953219,1.0,0.5081967214128476,0.0,0.6229508195654236,0.0,0.3770491804345764,0.016666666661342873,0.7213114755432204,0.0,0
41,41,0.5322580644386593,0.03389830507373344,0.4838709677006185,0.18644067790553467,0.16129032267360904,0.18644067790553467,0.0,0.3728813564607872,0.08064516133680442,0.5254237286428706,0.806451613047836,0.1694915247189505,0.9838709678607224,0.30508474533874363,1.0,0.5423728818294551,0.3387096774864953,0.5084745770805803,0.19354838695216364,0.5593220333917457,0.08064516133680442,1.0,0.6290322579147412,0.4576271191451213,0.8548387097858771,0.5932203397649145,0.7903225805883501,1.0,0.4838709677006185,0.0,0.5967741936361863,0.0,0.35483870962577285,0.01694915253686672,0.7096774192515456,0.0,0
42,42,0.4920634919634524,0.04999999995208345,0.4761904762054825,0.18333333315763872,0.15873015884020286,0.18333333315763872,0.0,0.34999999966458306,0.07936507942010132,0.533333333461111,0.7936507938858877,0.1666666658680555,1.0,0.31666666668263865,0.9682539684840604,0.5499999991534722,0.3333333334383753,0.5000000004791666,0.1904761903561424,0.5833333337326391,0.07936507942010132,0.9833333327104165,0.6507936508036548,0.450000000207639,0.8412698414749233,0.5833333337326391,0.7936507938858877,1.0,0.4444444443744165,0.0,0.5555555556255839,0.016666666650694363,0.3333333334383753,0.016666666650694363,0.6666666668767508,0.016666666650694363,0
43,43,0.461538461514967,0.05084745761060053,0.4769230767868085,0.1694915247189505,0.1538461536347024,0.18644067790553467,0.0,0.3559322032742026,0.1076923075137488,0.5084745770805803,0.7692307690898018,0.1525423731566599,1.0,0.338983051711912,0.9692307691508876,0.5593220333917457,0.3538461536957885,0.4745762707074119,0.1846153844838147,0.5593220333917457,0.07692307666463631,1.0,0.6153846151496695,0.4576271191451213,0.8153846152107552,0.57627118657833,0.7846153846670726,1.0,0.4153846153940133,0.0,0.5230769229077621,0.01694915253686672,0.30769230757483473,0.01694915253686672,0.6307692307269407,0.03389830507373344,0
44,44,0.4461538459376959,0.05084745761060053,0.461538461514967,0.18644067790553467,0.1692307692119736,0.18644067790553467,0.0,0.338983051711912,0.1076923075137488,0.4915254238939962,0.7538461538179603,0.1694915247189505,1.0,0.3220338985253278,0.9538461538790464,0.5423728818294551,0.33846153842394705,0.4915254238939962,0.1846153844838147,0.5593220333917457,0.09230769224190737,0.9830508484377096,0.6307692307269407,0.4576271191451213,0.8153846152107552,0.5932203397649145,0.7846153846670726,1.0,0.3999999998167421,0.0,0.5076923076359207,0.01694915253686672,0.30769230757483473,0.01694915253686672,0.6153846151496695,0.03389830507373344,0
45,45,0.4374999999806125,0.05084745761060053,0.4687500000678569,0.1694915247189505,0.15624999981581744,0.18644067790553467,0.0,0.3559322032742026,0.10937499984005213,0.4915254238939962,0.7656250001211727,0.1525423731566599,1.0,0.30508474533874363,0.968750000222958,0.5254237286428706,0.3281249998303581,0.4576271191451213,0.1874999999030617,0.5593220333917457,0.09374999995153084,0.9830508484377096,0.6406250000823976,0.4576271191451213,0.8281249999854592,0.6101694913272048,0.7968750002084171,1.0,0.39062500000484696,0.0,0.4999999998448992,0.0,0.2812499998545927,0.01694915253686672,0.6093749999951532,0.01694915253686672,0
46,46,0.4032258066840226,0.03389830507373344,0.4516129034220636,0.1694915247189505,0.11290322593556805,0.18644067790553467,0.0,0.3728813564607872,0.08064516133680462,0.4915254238939962,0.741935483850309,0.1525423731566599,1.0,0.30508474533874363,0.9677419357214452,0.5423728818294551,0.3064516128877317,0.4745762707074119,0.1774193548128863,0.57627118657833,0.06451612919752703,0.9830508484377096,0.6129032257754639,0.4576271191451213,0.8225806451871135,0.5932203397649145,0.7903225809085588,1.0,0.35483870994598155,0.0,0.4677419355613411,0.0,0.2580645161496909,0.01694915253686672,0.5967741936361864,0.01694915253686672,0
