frame_num,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulde_x,LShoulde_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,action_gt_num
10,0.195219358,0.382450265,0.122327936,0.41121268200000005,0.111914876,0.41840328600000004,0.084146715,0.526262351,0.104972835,0.634121415,0.13968303599999998,0.41840328600000004,0.163980177,0.504690538,0.188277318,0.526262351,0.056378554000000004,0.634121415,0.066791615,0.828267731,0.059849574,0.993651629,0.111914876,0.634121415,0.177864257,0.806695918,0.205632418,0.907364377,0.19174833800000002,0.360878452,,,0.16050915699999999,0.346497244,,,0
11,0.195219358,0.382450265,0.122327936,0.41121268200000005,0.111914876,0.41840328600000004,0.080675695,0.526262351,0.101501815,0.634121415,0.143154056,0.41840328600000004,0.170922217,0.511881142,0.188277318,0.526262351,0.059849574,0.634121415,0.066791615,0.828267731,0.059849574,0.993651629,0.122327936,0.634121415,0.181335277,0.7995053129999999,0.209103438,0.907364377,0.195219358,0.36806905700000003,,,0.167451197,0.346497244,,,0
12,0.20216139800000002,0.389640869,0.132740996,0.41840328600000004,0.11885691599999999,0.41840328600000004,0.080675695,0.5190717460000001,0.098030795,0.626930811,0.15009609699999998,0.425593891,0.170922217,0.504690538,0.188277318,0.5190717460000001,0.06332059400000001,0.626930811,0.066791615,0.828267731,0.059849574,0.993651629,0.125798956,0.626930811,0.188277318,0.792314709,0.205632418,0.907364377,0.20216139800000002,0.36806905700000003,,,0.170922217,0.346497244,,,0
13,0.209103438,0.382450265,0.136212016,0.41840328600000004,0.122327936,0.41121268200000005,0.080675695,0.5190717460000001,0.094559775,0.626930811,0.157038137,0.425593891,0.177864257,0.511881142,0.195219358,0.5190717460000001,0.070262635,0.626930811,0.070262635,0.828267731,0.06332059400000001,0.993651629,0.136212016,0.641312019,0.19174833800000002,0.7995053129999999,0.16050915699999999,0.9433173979999999,0.205632418,0.360878452,,,0.17439323699999998,0.346497244,,,0
14,0.212574458,0.389640869,0.146625077,0.41840328600000004,0.129269976,0.41840328600000004,0.084146715,0.511881142,0.094559775,0.626930811,0.163980177,0.425593891,0.17439323699999998,0.511881142,0.19174833800000002,0.526262351,0.077204675,0.626930811,0.073733655,0.828267731,0.06332059400000001,0.993651629,0.143154056,0.641312019,0.195219358,0.7995053129999999,0.184806298,0.9433173979999999,0.212574458,0.36806905700000003,,,0.181335277,0.346497244,,,0
15,0.21951649899999998,0.382450265,0.153567117,0.41840328600000004,0.132740996,0.41121268200000005,0.084146715,0.511881142,0.098030795,0.626930811,0.17439323699999998,0.425593891,0.181335277,0.533452955,0.195219358,0.5406435589999999,0.084146715,0.626930811,0.080675695,0.8210771259999999,0.06332059400000001,0.993651629,0.15009609699999998,0.641312019,0.198690378,0.792314709,0.209103438,0.936126795,0.216045478,0.360878452,,,0.184806298,0.346497244,,,0
16,0.222987519,0.382450265,0.16050915699999999,0.41840328600000004,0.136212016,0.41840328600000004,0.087617735,0.5190717460000001,0.098030795,0.634121415,0.181335277,0.425593891,0.188277318,0.5406435589999999,0.250755679,0.590977789,0.104972835,0.634121415,0.084146715,0.828267731,0.06332059400000001,0.993651629,0.16050915699999999,0.641312019,0.20216139800000002,0.792314709,0.22992955899999998,0.9433173979999999,0.21951649899999998,0.360878452,,,0.188277318,0.33930663899999997,,,0
17,0.22992955899999998,0.382450265,0.163980177,0.41840328600000004,0.13968303599999998,0.41121268200000005,0.091088755,0.5190717460000001,0.098030795,0.634121415,0.188277318,0.425593891,0.188277318,0.5406435589999999,0.250755679,0.590977789,0.10844385599999999,0.634121415,0.091088755,0.828267731,0.059849574,1.000842233,0.167451197,0.641312019,0.209103438,0.792314709,0.24034261899999998,0.9505080029999999,0.226458539,0.360878452,,,0.195219358,0.346497244,,,0
18,0.236871599,0.382450265,0.170922217,0.41840328600000004,0.143154056,0.41121268200000005,0.094559775,0.5190717460000001,0.101501815,0.641312019,0.198690378,0.432784495,0.188277318,0.5406435589999999,0.250755679,0.590977789,0.11885691599999999,0.634121415,0.101501815,0.8210771259999999,0.06332059400000001,0.993651629,0.177864257,0.641312019,0.216045478,0.792314709,0.243813639,0.9505080029999999,0.233400579,0.360878452,,,0.20216139800000002,0.346497244,,,0
19,0.243813639,0.382450265,0.181335277,0.41840328600000004,0.146625077,0.41840328600000004,0.098030795,0.533452955,0.104972835,0.641312019,0.212574458,0.432784495,0.188277318,0.5406435589999999,0.250755679,0.590977789,0.122327936,0.641312019,0.111914876,0.828267731,0.066791615,0.993651629,0.184806298,0.641312019,0.21951649899999998,0.785124105,0.243813639,0.957698608,0.24034261899999998,0.360878452,,,0.205632418,0.346497244,,,0
20,0.254226699,0.382450265,0.188277318,0.425593891,0.153567117,0.41840328600000004,0.098030795,0.5406435589999999,0.104972835,0.648502624,0.222987519,0.432784495,0.21951649899999998,0.547834163,0.250755679,0.590977789,0.129269976,0.641312019,0.115385896,0.828267731,0.070262635,0.993651629,0.19174833800000002,0.641312019,0.22992955899999998,0.792314709,0.243813639,0.957698608,0.250755679,0.360878452,,,0.212574458,0.346497244,,,0
21,0.26116874,0.382450265,0.195219358,0.425593891,0.153567117,0.425593891,0.104972835,0.547834163,0.10844385599999999,0.655693228,0.22992955899999998,0.432784495,0.21951649899999998,0.547834163,0.250755679,0.590977789,0.136212016,0.648502624,0.11885691599999999,0.828267731,0.070262635,0.993651629,0.198690378,0.648502624,0.233400579,0.792314709,0.247284659,0.957698608,0.25769772,0.360878452,,,0.21951649899999998,0.346497244,,,0
22,0.26811078,0.382450265,0.20216139800000002,0.425593891,0.157038137,0.425593891,0.104972835,0.555024768,0.104972835,0.655693228,0.243813639,0.425593891,0.21951649899999998,0.547834163,0.250755679,0.590977789,0.143154056,0.641312019,0.122327936,0.828267731,0.073733655,0.986461024,0.20216139800000002,0.641312019,0.24034261899999998,0.785124105,0.247284659,0.957698608,0.26463976,0.36806905700000003,,,0.222987519,0.35368784799999997,,,0
23,0.2715818,0.389640869,0.209103438,0.432784495,0.163980177,0.432784495,0.104972835,0.555024768,0.104972835,0.662883832,0.250755679,0.439975099,0.21951649899999998,0.547834163,0.250755679,0.590977789,0.146625077,0.641312019,0.122327936,0.8210771259999999,0.080675695,0.986461024,0.209103438,0.641312019,0.24034261899999998,0.792314709,0.243813639,0.957698608,0.26811078,0.36806905700000003,,,0.226458539,0.35368784799999997,,,0
24,0.27852384,0.382450265,0.212574458,0.432784495,0.163980177,0.432784495,0.10844385599999999,0.555024768,0.104972835,0.662883832,0.26116874,0.439975099,0.21951649899999998,0.547834163,0.250755679,0.590977789,0.15009609699999998,0.634121415,0.122327936,0.8210771259999999,0.080675695,0.986461024,0.212574458,0.641312019,0.24034261899999998,0.792314709,0.247284659,0.957698608,0.27505282,0.36806905700000003,,,0.22992955899999998,0.35368784799999997,,,0
25,0.27852384,0.389640869,0.212574458,0.432784495,0.167451197,0.439975099,0.111914876,0.555024768,0.101501815,0.662883832,0.26463976,0.439975099,0.21951649899999998,0.547834163,0.250755679,0.590977789,0.15009609699999998,0.641312019,0.125798956,0.813886522,0.087617735,0.9720798159999999,0.216045478,0.641312019,0.24034261899999998,0.792314709,0.247284659,0.957698608,0.2715818,0.375259661,,,0.22992955899999998,0.360878452,,,0
26,0.28199486,0.389640869,0.21951649899999998,0.432784495,0.167451197,0.439975099,0.10844385599999999,0.562215372,0.098030795,0.662883832,0.26811078,0.439975099,0.254226699,0.569405976,0.254226699,0.648502624,0.15009609699999998,0.641312019,0.125798956,0.806695918,0.091088755,0.979270421,0.21951649899999998,0.648502624,0.243813639,0.7995053129999999,0.247284659,0.957698608,0.27505282,0.375259661,,,0.233400579,0.360878452,,,0
27,0.28199486,0.39683147399999996,0.21951649899999998,0.439975099,0.167451197,0.439975099,0.111914876,0.562215372,0.094559775,0.662883832,0.2715818,0.447165704,0.26116874,0.57659658,0.26116874,0.655693228,0.15009609699999998,0.648502624,0.125798956,0.806695918,0.091088755,0.9720798159999999,0.21951649899999998,0.655693228,0.243813639,0.806695918,0.247284659,0.9648892109999999,0.2715818,0.375259661,0.28546588,0.375259661,0.22992955899999998,0.360878452,,,0
28,0.27852384,0.40402207799999995,0.21951649899999998,0.454356308,0.163980177,0.447165704,0.111914876,0.547834163,0.091088755,0.677265041,0.27852384,0.46154691200000003,0.26463976,0.583787185,0.26463976,0.662883832,0.146625077,0.648502624,0.125798956,0.7995053129999999,0.091088755,0.9648892109999999,0.21951649899999998,0.655693228,0.247284659,0.806695918,0.247284659,0.9648892109999999,0.2715818,0.382450265,0.28546588,0.382450265,0.222987519,0.36806905700000003,,,0
29,0.27505282,0.40402207799999995,0.21951649899999998,0.46154691200000003,0.16050915699999999,0.454356308,0.111914876,0.562215372,0.087617735,0.677265041,0.28199486,0.468737516,0.2715818,0.590977789,0.2715818,0.670074436,0.146625077,0.648502624,0.125798956,0.7995053129999999,0.091088755,0.9720798159999999,0.222987519,0.655693228,0.247284659,0.7995053129999999,0.247284659,0.9648892109999999,0.26463976,0.389640869,0.28199486,0.382450265,0.222987519,0.375259661,,,0
30,0.2715818,0.40402207799999995,0.21951649899999998,0.468737516,0.157038137,0.468737516,0.10844385599999999,0.555024768,0.084146715,0.684455645,0.28199486,0.483118725,0.27852384,0.590977789,0.27505282,0.670074436,0.146625077,0.655693228,0.122327936,0.7995053129999999,0.091088755,0.9648892109999999,0.222987519,0.662883832,0.250755679,0.7995053129999999,0.247284659,0.9648892109999999,0.25769772,0.389640869,0.27852384,0.389640869,0.216045478,0.382450265,,,0
31,0.26463976,0.41121268200000005,0.216045478,0.483118725,0.15009609699999998,0.483118725,0.101501815,0.569405976,0.080675695,0.691646249,0.28199486,0.49030932899999996,0.28199486,0.598168393,0.27852384,0.684455645,0.143154056,0.662883832,0.11885691599999999,0.806695918,0.091088755,0.9648892109999999,0.222987519,0.662883832,0.250755679,0.806695918,0.247284659,0.9648892109999999,0.247284659,0.39683147399999996,0.2715818,0.39683147399999996,0.209103438,0.39683147399999996,,,0
32,0.254226699,0.432784495,0.212574458,0.497499934,0.146625077,0.49030932899999996,0.094559775,0.583787185,0.077204675,0.698836853,0.27852384,0.504690538,0.29240792,0.590977789,0.27852384,0.691646249,0.143154056,0.670074436,0.11885691599999999,0.806695918,0.094559775,0.9648892109999999,0.222987519,0.670074436,0.254226699,0.7995053129999999,0.247284659,0.9648892109999999,0.24034261899999998,0.41121268200000005,0.26463976,0.41121268200000005,0.20216139800000002,0.41121268200000005,,,0
33,0.243813639,0.439975099,0.212574458,0.511881142,0.143154056,0.511881142,0.091088755,0.598168393,0.073733655,0.713218062,0.27852384,0.5190717460000001,0.29240792,0.6125496020000001,0.27852384,0.706027457,0.13968303599999998,0.677265041,0.11885691599999999,0.813886522,0.094559775,0.9648892109999999,0.222987519,0.677265041,0.25769772,0.7995053129999999,0.247284659,0.9648892109999999,0.22992955899999998,0.425593891,0.25769772,0.425593891,0.195219358,0.425593891,0.2715818,0.432784495,0
34,0.236871599,0.46154691200000003,0.205632418,0.533452955,0.13968303599999998,0.526262351,0.084146715,0.619740206,0.070262635,0.72759927,0.27505282,0.533452955,0.29240792,0.626930811,0.28199486,0.720408666,0.136212016,0.677265041,0.11885691599999999,0.806695918,0.091088755,0.9648892109999999,0.21951649899999998,0.684455645,0.254226699,0.792314709,0.247284659,0.9648892109999999,0.222987519,0.447165704,0.250755679,0.447165704,0.188277318,0.447165704,0.26463976,0.454356308,0
35,0.22992955899999998,0.483118725,0.198690378,0.555024768,0.132740996,0.547834163,0.077204675,0.641312019,0.070262635,0.7419804790000001,0.2715818,0.555024768,0.29240792,0.641312019,0.28546588,0.72759927,0.136212016,0.684455645,0.11885691599999999,0.806695918,0.091088755,0.9648892109999999,0.21951649899999998,0.691646249,0.254226699,0.7995053129999999,0.247284659,0.9648892109999999,0.216045478,0.46154691200000003,0.243813639,0.46154691200000003,0.184806298,0.46154691200000003,0.26116874,0.468737516,0
36,0.222987519,0.497499934,0.195219358,0.569405976,0.129269976,0.562215372,0.077204675,0.648502624,0.073733655,0.7635522920000001,0.26116874,0.569405976,0.29240792,0.655693228,0.28546588,0.749171083,0.13968303599999998,0.698836853,0.11885691599999999,0.7995053129999999,0.087617735,0.9648892109999999,0.21951649899999998,0.706027457,0.25769772,0.7995053129999999,0.247284659,0.9648892109999999,0.209103438,0.483118725,0.233400579,0.483118725,0.177864257,0.483118725,0.250755679,0.49030932899999996,0
37,0.216045478,0.5190717460000001,0.188277318,0.583787185,0.125798956,0.583787185,0.073733655,0.662883832,0.080675695,0.7563616879999999,0.25769772,0.583787185,0.2889369,0.677265041,0.2889369,0.7707428959999999,0.13968303599999998,0.713218062,0.115385896,0.785124105,0.091088755,0.9648892109999999,0.216045478,0.720408666,0.25769772,0.7995053129999999,0.247284659,0.9648892109999999,0.20216139800000002,0.497499934,0.226458539,0.504690538,0.170922217,0.504690538,0.243813639,0.504690538,0
38,0.209103438,0.533452955,0.188277318,0.598168393,0.11885691599999999,0.598168393,0.073733655,0.677265041,0.087617735,0.7707428959999999,0.25769772,0.598168393,0.28546588,0.691646249,0.28199486,0.7707428959999999,0.146625077,0.72759927,0.115385896,0.792314709,0.094559775,0.9648892109999999,0.216045478,0.734789875,0.25769772,0.7995053129999999,0.247284659,0.9648892109999999,0.198690378,0.5190717460000001,0.222987519,0.5190717460000001,0.167451197,0.5190717460000001,0.24034261899999998,0.526262351,0
39,0.20216139800000002,0.547834163,0.181335277,0.6053589979999999,0.11885691599999999,0.6053589979999999,0.073733655,0.684455645,0.091088755,0.7707428959999999,0.250755679,0.6053589979999999,0.27505282,0.670074436,0.28546588,0.7707428959999999,0.146625077,0.734789875,0.115385896,0.792314709,0.094559775,0.9648892109999999,0.216045478,0.734789875,0.25769772,0.806695918,0.247284659,0.9648892109999999,0.19174833800000002,0.526262351,0.216045478,0.533452955,0.163980177,0.533452955,0.236871599,0.533452955,0
40,0.195219358,0.555024768,0.177864257,0.6125496020000001,0.115385896,0.6125496020000001,0.077204675,0.684455645,0.091088755,0.7707428959999999,0.250755679,0.6053589979999999,0.28199486,0.677265041,0.2889369,0.7779335,0.15009609699999998,0.7419804790000001,0.115385896,0.785124105,0.094559775,0.9648892109999999,0.209103438,0.734789875,0.254226699,0.785124105,0.247284659,0.9648892109999999,0.184806298,0.533452955,0.209103438,0.533452955,0.157038137,0.5406435589999999,0.22992955899999998,0.533452955,0
41,0.188277318,0.555024768,0.177864257,0.619740206,0.10844385599999999,0.619740206,0.073733655,0.698836853,0.091088755,0.7635522920000001,0.247284659,0.6125496020000001,0.28546588,0.670074436,0.2889369,0.7707428959999999,0.146625077,0.7563616879999999,0.115385896,0.7779335,0.091088755,0.9648892109999999,0.209103438,0.734789875,0.25769772,0.792314709,0.243813639,0.9648892109999999,0.177864257,0.5406435589999999,0.20216139800000002,0.5406435589999999,0.15009609699999998,0.547834163,0.226458539,0.5406435589999999,0
42,0.181335277,0.562215372,0.177864257,0.619740206,0.10844385599999999,0.619740206,0.073733655,0.691646249,0.091088755,0.7707428959999999,0.247284659,0.6125496020000001,0.29240792,0.677265041,0.28546588,0.7779335,0.146625077,0.7563616879999999,0.115385896,0.792314709,0.091088755,0.9648892109999999,0.216045478,0.734789875,0.25769772,0.792314709,0.247284659,0.9720798159999999,0.170922217,0.5406435589999999,0.195219358,0.547834163,0.146625077,0.547834163,0.21951649899999998,0.547834163,0
43,0.17439323699999998,0.562215372,0.177864257,0.6125496020000001,0.104972835,0.619740206,0.070262635,0.691646249,0.094559775,0.7563616879999999,0.243813639,0.6053589979999999,0.29587894,0.684455645,0.2889369,0.7779335,0.15009609699999998,0.7419804790000001,0.111914876,0.7779335,0.087617735,0.9648892109999999,0.209103438,0.734789875,0.254226699,0.785124105,0.247284659,0.9648892109999999,0.163980177,0.5406435589999999,0.188277318,0.547834163,0.13968303599999998,0.547834163,0.212574458,0.555024768,0
44,0.170922217,0.562215372,0.17439323699999998,0.619740206,0.10844385599999999,0.619740206,0.070262635,0.684455645,0.094559775,0.749171083,0.24034261899999998,0.6125496020000001,0.29587894,0.677265041,0.28546588,0.7707428959999999,0.146625077,0.749171083,0.111914876,0.7779335,0.091088755,0.957698608,0.212574458,0.734789875,0.254226699,0.792314709,0.247284659,0.9648892109999999,0.16050915699999999,0.5406435589999999,0.184806298,0.547834163,0.13968303599999998,0.547834163,0.209103438,0.555024768,0
45,0.167451197,0.562215372,0.17439323699999998,0.6125496020000001,0.104972835,0.619740206,0.070262635,0.691646249,0.094559775,0.749171083,0.24034261899999998,0.6053589979999999,0.29240792,0.670074436,0.28546588,0.7635522920000001,0.143154056,0.734789875,0.111914876,0.7779335,0.091088755,0.957698608,0.212574458,0.734789875,0.254226699,0.7995053129999999,0.247284659,0.9648892109999999,0.157038137,0.5406435589999999,0.181335277,0.5406435589999999,0.132740996,0.547834163,0.205632418,0.547834163,0
46,0.163980177,0.555024768,0.17439323699999998,0.6125496020000001,0.101501815,0.619740206,0.077204675,0.698836853,0.094559775,0.749171083,0.236871599,0.6053589979999999,0.29240792,0.670074436,0.28546588,0.7707428959999999,0.143154056,0.7419804790000001,0.115385896,0.785124105,0.091088755,0.957698608,0.209103438,0.734789875,0.254226699,0.792314709,0.247284659,0.9648892109999999,0.153567117,0.5406435589999999,0.177864257,0.5406435589999999,0.132740996,0.547834163,0.205632418,0.547834163,0
47,0.16050915699999999,0.555024768,0.17439323699999998,0.6125496020000001,0.104972835,0.619740206,0.077204675,0.698836853,0.094559775,0.749171083,0.236871599,0.6053589979999999,0.29587894,0.677265041,0.2889369,0.7707428959999999,0.146625077,0.734789875,0.11885691599999999,0.792314709,0.087617735,0.957698608,0.205632418,0.734789875,0.254226699,0.785124105,0.247284659,0.9648892109999999,0.15009609699999998,0.5406435589999999,0.17439323699999998,0.5406435589999999,0.129269976,0.547834163,0.20216139800000002,0.547834163,0
48,0.16050915699999999,0.555024768,0.17439323699999998,0.6125496020000001,0.10844385599999999,0.619740206,0.084146715,0.706027457,0.094559775,0.7563616879999999,0.233400579,0.6053589979999999,0.299349961,0.677265041,0.2889369,0.7635522920000001,0.15009609699999998,0.7419804790000001,0.115385896,0.7995053129999999,0.087617735,0.9648892109999999,0.209103438,0.734789875,0.254226699,0.785124105,0.243813639,0.9648892109999999,0.15009609699999998,0.5406435589999999,0.17439323699999998,0.5406435589999999,0.129269976,0.555024768,0.198690378,0.547834163,0
49,0.157038137,0.555024768,0.17439323699999998,0.6053589979999999,0.10844385599999999,0.619740206,0.087617735,0.706027457,0.094559775,0.7635522920000001,0.233400579,0.598168393,0.299349961,0.677265041,0.2889369,0.7707428959999999,0.15009609699999998,0.7419804790000001,0.115385896,0.792314709,0.087617735,0.9648892109999999,0.212574458,0.7419804790000001,0.250755679,0.792314709,0.247284659,0.9720798159999999,0.146625077,0.5406435589999999,0.170922217,0.5406435589999999,0.129269976,0.555024768,0.198690378,0.547834163,0
50,0.157038137,0.555024768,0.17439323699999998,0.6053589979999999,0.10844385599999999,0.619740206,0.091088755,0.713218062,0.091088755,0.7707428959999999,0.233400579,0.6053589979999999,0.302820981,0.677265041,0.2889369,0.7779335,0.146625077,0.7563616879999999,0.111914876,0.7995053129999999,0.087617735,0.957698608,0.209103438,0.749171083,0.254226699,0.785124105,0.247284659,0.9648892109999999,0.146625077,0.5406435589999999,0.170922217,0.5406435589999999,0.129269976,0.555024768,0.198690378,0.547834163,0
51,0.157038137,0.555024768,0.177864257,0.6125496020000001,0.111914876,0.619740206,0.091088755,0.720408666,0.094559775,0.7635522920000001,0.236871599,0.6125496020000001,0.30629200100000004,0.677265041,0.2889369,0.7779335,0.146625077,0.7563616879999999,0.111914876,0.7995053129999999,0.087617735,0.957698608,0.209103438,0.7563616879999999,0.250755679,0.7779335,0.247284659,0.9648892109999999,0.146625077,0.5406435589999999,0.170922217,0.5406435589999999,0.129269976,0.555024768,0.198690378,0.547834163,0
52,0.16050915699999999,0.555024768,0.181335277,0.6125496020000001,0.11885691599999999,0.6125496020000001,0.087617735,0.713218062,0.094559775,0.7635522920000001,0.24034261899999998,0.6125496020000001,0.30629200100000004,0.677265041,0.2889369,0.7779335,0.153567117,0.7635522920000001,0.111914876,0.792314709,0.084146715,0.957698608,0.209103438,0.7635522920000001,0.247284659,0.7779335,0.247284659,0.9648892109999999,0.153567117,0.5406435589999999,0.17439323699999998,0.5406435589999999,0.136212016,0.547834163,0.20216139800000002,0.547834163,2
53,0.163980177,0.547834163,0.181335277,0.6125496020000001,0.11885691599999999,0.619740206,0.091088755,0.713218062,0.091088755,0.7635522920000001,0.243813639,0.6125496020000001,0.309763021,0.684455645,0.2889369,0.785124105,0.153567117,0.7635522920000001,0.10844385599999999,0.7995053129999999,0.087617735,0.957698608,0.212574458,0.7563616879999999,0.247284659,0.7779335,0.247284659,0.9648892109999999,0.153567117,0.533452955,0.17439323699999998,0.533452955,0.136212016,0.547834163,0.20216139800000002,0.5406435589999999,2
54,0.167451197,0.5406435589999999,0.184806298,0.6053589979999999,0.122327936,0.6125496020000001,0.094559775,0.713218062,0.094559775,0.7563616879999999,0.247284659,0.6053589979999999,0.30629200100000004,0.677265041,0.29240792,0.7707428959999999,0.157038137,0.7563616879999999,0.10844385599999999,0.792314709,0.084146715,0.957698608,0.212574458,0.7563616879999999,0.247284659,0.7779335,0.250755679,0.9648892109999999,0.157038137,0.526262351,0.177864257,0.526262351,0.143154056,0.5406435589999999,0.20216139800000002,0.533452955,2
55,0.170922217,0.526262351,0.188277318,0.6053589979999999,0.125798956,0.6053589979999999,0.098030795,0.698836853,0.10844385599999999,0.7419804790000001,0.250755679,0.6053589979999999,0.302820981,0.670074436,0.2889369,0.7635522920000001,0.157038137,0.7563616879999999,0.10844385599999999,0.792314709,0.084146715,0.9505080029999999,0.216045478,0.749171083,0.243813639,0.7779335,0.254226699,0.9648892109999999,0.16050915699999999,0.511881142,0.181335277,0.511881142,0.143154056,0.533452955,0.205632418,0.5190717460000001,2
