Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulde_x,LShoulde_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y
0.171835331,0.484079001,0.184287499,0.503426038,0.137591871,0.496977025,0.11891362,0.561467151,0.112687536,0.645304313,0.227870084,0.503426038,0.255887461,0.567916163,0.268339628,0.651753325,0.159383164,0.600161226,0.156270122,0.6904474,0.178061415,0.780733576,0.215417917,0.606610238,0.23720921,0.683998388,0.240322252,0.774284563,0.165609248,0.471180975,0.181174457,0.471180975,0.15315708,0.471180975,0.199852708,0.45828295
0.171835331,0.496977025,0.184287499,0.516324063,0.134478829,0.50987505,0.115800578,0.567916163,0.106461453,0.664651351,0.221644001,0.50987505,0.249661377,0.561467151,0.265226586,0.658202338,0.162496206,0.600161226,0.156270122,0.6904474,0.174948373,0.787182588,0.215417917,0.613059251,0.240322252,0.683998388,0.224757042,0.780733576,0.165609248,0.490528013,0.181174457,0.484079001,0.15315708,0.484079001,0.199852708,0.471180975
0.171835331,0.522773075,0.178061415,0.522773075,0.131365787,0.522773075,0.115800578,0.580814188,0.103348411,0.677549375,0.218530959,0.522773075,0.246548335,0.580814188,0.262113544,0.671100363,0.159383164,0.600161226,0.156270122,0.6904474,0.174948373,0.787182588,0.209191833,0.619508263,0.234096168,0.6904474,0.20296575,0.787182588,0.165609248,0.50987505,0.181174457,0.503426038,0.15315708,0.496977025,0.196739666,0.490528013
0.171835331,0.5356711,0.178061415,0.522773075,0.131365787,0.529222088,0.112687536,0.593712213,0.100235369,0.6904474,0.215417917,0.529222088,0.243435293,0.593712213,0.255887461,0.683998388,0.156270122,0.606610238,0.15315708,0.696896413,0.174948373,0.787182588,0.206078791,0.625957275,0.234096168,0.6904474,0.196739666,0.774284563,0.162496206,0.522773075,0.178061415,0.516324063,0.150044038,0.503426038,0.193626624,0.503426038
0.168722289,0.555018138,0.178061415,0.5356711,0.131365787,0.5356711,0.109574495,0.600161226,0.100235369,0.696896413,0.215417917,0.542120113,0.246548335,0.619508263,0.255887461,0.696896413,0.156270122,0.613059251,0.15315708,0.683998388,0.174948373,0.780733576,0.199852708,0.625957275,0.230983126,0.6904474,0.209191833,0.761386538,0.162496206,0.542120113,0.178061415,0.5356711,0.146930997,0.522773075,0.193626624,0.516324063
0.165609248,0.561467151,0.178061415,0.548569126,0.134478829,0.542120113,0.109574495,0.600161226,0.100235369,0.709794438,0.215417917,0.548569126,0.240322252,0.625957275,0.249661377,0.709794438,0.156270122,0.619508263,0.150044038,0.6904474,0.178061415,0.787182588,0.206078791,0.645304313,0.221644001,0.696896413,0.209191833,0.754937525,0.159383164,0.555018138,0.174948373,0.548569126,0.150044038,0.5356711,0.18740054,0.529222088
0.165609248,0.580814188,0.178061415,0.561467151,0.128252746,0.555018138,0.106461453,0.613059251,0.103348411,0.722692463,0.212304875,0.555018138,0.23720921,0.613059251,0.246548335,0.71624345,0.165609248,0.632406288,0.146930997,0.683998388,0.174948373,0.787182588,0.212304875,0.658202338,0.199852708,0.683998388,0.215417917,0.754937525,0.156270122,0.567916163,0.171835331,0.561467151,0.146930997,0.548569126,0.184287499,0.542120113
0.162496206,0.5872632,0.171835331,0.567916163,0.125139704,0.561467151,0.103348411,0.613059251,0.103348411,0.722692463,0.209191833,0.567916163,0.23720921,0.632406288,0.240322252,0.729141476,0.15315708,0.6388553,0.146930997,0.696896413,0.174948373,0.787182588,0.20296575,0.664651351,,,,,0.15315708,0.574365175,0.168722289,0.567916163,0.143817955,0.555018138,0.184287499,0.548569126
0.159383164,0.593712213,0.168722289,0.574365175,0.125139704,0.567916163,0.100235369,0.625957275,0.103348411,0.729141476,0.206078791,0.567916163,0.234096168,0.6388553,0.23720921,0.7420395,0.15315708,0.645304313,0.143817955,0.703345425,0.174948373,0.787182588,0.221644001,0.703345425,,,,,0.150044038,0.580814188,0.165609248,0.580814188,0.143817955,0.561467151,0.178061415,0.555018138
0.156270122,0.606610238,0.168722289,0.580814188,0.128252746,0.567916163,0.103348411,0.625957275,0.106461453,0.735590488,0.20296575,0.580814188,0.234096168,0.651753325,0.234096168,0.754937525,0.15315708,0.658202338,0.143817955,0.703345425,0.174948373,0.787182588,0.221644001,0.729141476,,,,,0.150044038,0.600161226,0.162496206,0.593712213,,,0.178061415,0.567916163
0.156270122,0.619508263,0.168722289,0.593712213,0.125139704,0.580814188,0.103348411,0.6388553,0.106461453,0.748488513,0.20296575,0.5872632,0.23720921,0.671100363,0.234096168,0.76783555,0.150044038,0.671100363,0.146930997,0.709794438,0.174948373,0.7936316,0.224757042,0.722692463,,,,,0.146930997,0.613059251,0.162496206,0.606610238,,,0.174948373,0.580814188
0.15315708,0.625957275,0.168722289,0.600161226,0.125139704,0.5872632,0.103348411,0.645304313,0.106461453,0.754937525,0.20296575,0.600161226,0.230983126,0.664651351,0.234096168,0.774284563,0.150044038,0.677549375,0.143817955,0.709794438,0.174948373,0.7936316,0.224757042,0.71624345,,,,,0.146930997,0.619508263,0.162496206,0.619508263,,,0.174948373,0.593712213
0.15315708,0.6388553,0.165609248,0.606610238,0.128252746,0.593712213,0.106461453,0.645304313,0.109574495,0.761386538,0.199852708,0.600161226,0.230983126,0.696896413,0.234096168,0.780733576,0.156270122,0.683998388,0.143817955,0.703345425,0.171835331,0.787182588,0.218530959,0.722692463,,,,,0.146930997,0.625957275,0.159383164,0.625957275,,,0.174948373,0.600161226
0.15315708,0.645304313,0.168722289,0.619508263,0.125139704,0.606610238,0.103348411,0.664651351,0.106461453,0.774284563,0.199852708,0.613059251,0.234096168,0.6904474,0.23720921,0.787182588,0.162496206,0.696896413,0.143817955,0.71624345,0.174948373,0.7936316,0.224757042,0.735590488,,,,,0.146930997,0.632406288,0.159383164,0.632406288,,,0.174948373,0.606610238
0.150044038,0.651753325,0.165609248,0.625957275,0.125139704,0.613059251,0.103348411,0.671100363,0.103348411,0.774284563,0.199852708,0.619508263,0.230983126,0.6904474,0.240322252,0.800080613,0.159383164,0.696896413,0.143817955,0.709794438,0.174948373,0.7936316,0.215417917,0.722692463,,,,,0.143817955,0.6388553,0.156270122,0.6388553,,,0.174948373,0.613059251
0.150044038,0.658202338,0.165609248,0.632406288,0.125139704,0.619508263,0.103348411,0.671100363,0.103348411,0.787182588,0.196739666,0.632406288,0.230983126,0.703345425,0.243435293,0.806529625,0.156270122,0.71624345,0.146930997,0.71624345,0.178061415,0.7936316,0.227870084,0.722692463,0.240322252,0.787182588,,,0.143817955,0.651753325,0.156270122,0.645304313,,,0.174948373,0.625957275
0.150044038,0.664651351,0.168722289,0.6388553,0.125139704,0.625957275,0.100235369,0.683998388,0.100235369,0.800080613,0.199852708,0.645304313,0.23720921,0.729141476,0.249661377,0.812978638,0.193626624,0.71624345,0.146930997,0.722692463,0.174948373,0.7936316,0.230983126,0.7420395,,,,,0.143817955,0.658202338,0.156270122,0.651753325,,,0.174948373,0.632406288
0.150044038,0.671100363,0.165609248,0.6388553,0.122026662,0.632406288,0.103348411,0.6904474,0.097122327,0.806529625,0.199852708,0.632406288,0.234096168,0.709794438,0.252774419,0.825876663,0.196739666,0.703345425,0.143817955,0.71624345,0.174948373,0.7936316,0.218530959,0.703345425,,,,,0.143817955,0.664651351,0.156270122,0.658202338,,,0.174948373,0.632406288
0.150044038,0.677549375,0.165609248,0.645304313,0.125139704,0.6388553,0.100235369,0.6904474,0.094009285,0.806529625,0.199852708,0.6388553,0.230983126,0.709794438,0.255887461,0.825876663,0.159383164,0.722692463,0.150044038,0.735590488,0.174948373,0.7936316,0.215417917,0.696896413,0.23720921,0.748488513,,,0.143817955,0.671100363,0.156270122,0.664651351,,,0.174948373,0.645304313
0.150044038,0.683998388,0.168722289,0.651753325,0.125139704,0.645304313,0.100235369,0.696896413,0.090896244,0.81942765,0.199852708,0.6388553,0.224757042,0.632406288,0.227870084,0.632406288,0.196739666,0.71624345,0.146930997,0.722692463,0.174948373,0.7936316,0.218530959,0.696896413,0.23720921,0.754937525,0.255887461,0.8452237,0.146930997,0.677549375,0.156270122,0.671100363,,,0.171835331,0.645304313
0.15315708,0.696896413,0.168722289,0.658202338,0.122026662,0.651753325,0.097122327,0.71624345,0.087783202,0.832325675,0.20296575,0.645304313,0.227870084,0.651753325,,,0.156270122,0.7420395,0.150044038,0.748488513,0.171835331,0.7936316,0.218530959,0.71624345,0.246548335,0.774284563,0.259000503,0.851672713,0.146930997,0.683998388,0.159383164,0.683998388,,,0.178061415,0.651753325
0.156270122,0.709794438,0.165609248,0.671100363,0.125139704,0.658202338,0.100235369,0.709794438,0.08467016,0.838774688,0.20296575,0.664651351,0.227870084,0.658202338,0.262113544,0.838774688,0.146930997,0.735590488,,,,,0.224757042,0.71624345,0.243435293,0.754937525,0.262113544,0.851672713,0.150044038,0.703345425,0.162496206,0.696896413,,,0.178061415,0.664651351
0.159383164,0.709794438,0.171835331,0.671100363,0.125139704,0.664651351,0.094009285,0.735590488,0.081557118,0.8452237,0.206078791,0.645304313,0.230983126,0.658202338,,,0.181174457,0.748488513,0.146930997,0.748488513,0.171835331,0.800080613,0.224757042,0.71624345,0.240322252,0.7420395,0.262113544,0.8452237,0.15315708,0.703345425,0.165609248,0.696896413,,,0.178061415,0.658202338
0.165609248,0.722692463,0.168722289,0.677549375,0.125139704,0.671100363,0.097122327,0.722692463,0.081557118,0.8452237,0.20296575,0.651753325,0.234096168,0.683998388,0.234096168,0.722692463,0.15315708,0.754937525,,,,,0.230983126,0.735590488,0.243435293,0.754937525,0.259000503,0.851672713,0.156270122,0.709794438,0.168722289,0.709794438,,,0.181174457,0.677549375
0.168722289,0.729141476,0.178061415,0.683998388,0.131365787,0.671100363,0.103348411,0.709794438,0.087783202,0.851672713,0.209191833,0.658202338,0.23720921,0.696896413,0.243435293,0.735590488,0.218530959,0.748488513,0.171835331,0.780733576,0.168722289,0.800080613,0.23720921,0.7420395,0.243435293,0.774284563,0.262113544,0.858121725,0.159383164,0.709794438,0.174948373,0.709794438,,,0.190513582,0.671100363
0.171835331,0.7420395,0.178061415,0.696896413,0.131365787,0.677549375,0.103348411,0.722692463,0.087783202,0.851672713,0.209191833,0.671100363,0.23720921,0.696896413,0.240322252,0.735590488,0.227870084,0.748488513,0.199852708,0.7936316,0.259000503,0.858121725,0.240322252,0.754937525,0.246548335,0.787182588,0.262113544,0.858121725,0.159383164,0.729141476,0.174948373,0.729141476,,,0.18740054,0.683998388
0.168722289,0.735590488,0.178061415,0.696896413,0.137591871,0.677549375,0.109574495,0.703345425,0.087783202,0.8452237,0.206078791,0.683998388,0.230983126,0.703345425,0.224757042,0.748488513,0.234096168,0.7420395,0.190513582,0.787182588,0.255887461,0.858121725,0.243435293,0.7420395,0.206078791,0.780733576,0.262113544,0.858121725,0.159383164,0.729141476,0.168722289,0.722692463,,,0.181174457,0.696896413
0.165609248,0.7420395,0.171835331,0.696896413,0.140704913,0.671100363,0.106461453,0.696896413,0.087783202,0.8452237,0.20296575,0.6904474,0.227870084,0.71624345,,,0.112687536,0.754937525,,,,,0.243435293,0.754937525,0.193626624,0.787182588,0.259000503,0.858121725,0.159383164,0.729141476,0.168722289,0.729141476,,,0.181174457,0.703345425
0.165609248,0.7420395,0.168722289,0.696896413,0.137591871,0.677549375,0.106461453,0.696896413,0.087783202,0.851672713,0.206078791,0.6904474,0.234096168,0.709794438,,,0.103348411,0.754937525,0.097122327,0.812978638,0.08467016,0.864570737,0.246548335,0.76783555,0.18740054,0.7936316,0.259000503,0.864570737,0.159383164,0.729141476,0.171835331,0.729141476,,,0.18740054,0.703345425
0.168722289,0.735590488,0.178061415,0.703345425,0.140704913,0.683998388,0.106461453,0.703345425,0.08467016,0.851672713,0.209191833,0.683998388,0.230983126,0.709794438,0.215417917,0.754937525,0.215417917,0.76783555,0.18740054,0.787182588,0.255887461,0.858121725,0.240322252,0.761386538,0.218530959,0.7936316,0.259000503,0.864570737,0.159383164,0.729141476,0.171835331,0.722692463,,,0.18740054,0.696896413
