frame_num,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulde_x,LShoulde_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,action_gt_num
20,0.121043659,0.503669113,0.140365182,0.575717145,0.070807699,0.575717145,0.020571739,0.671781187,0.059214785,0.76784523,0.20992266399999998,0.575717145,0.271751538,0.679786525,0.21765127399999998,0.791861241,0.109450745,0.775850567,0.070807699,0.831887925,0.090129222,0.9919946629999999,0.186736837,0.76784523,0.20992266399999998,0.8478985990000001,0.20605836,0.9919946629999999,0.109450745,0.487658439,0.132636573,0.47965310200000005,0.090129222,0.495663776,0.163551009,0.47965310200000005,3
21,0.12490796300000001,0.471647765,0.140365182,0.551701134,0.070807699,0.551701134,0.032164653,0.655770514,0.059214785,0.759839893,0.20992266399999998,0.559706471,0.26402292899999996,0.66377585,0.22151557800000002,0.775850567,0.10558644,0.7518345559999999,0.070807699,0.839893262,0.086264917,0.9919946629999999,0.190601141,0.735823883,0.213786969,0.839893262,0.20605836,0.9919946629999999,0.11331505,0.455637091,0.136500877,0.455637091,0.093993527,0.471647765,0.167415314,0.463642428,3
22,0.128772268,0.447631754,0.140365182,0.53569046,0.070807699,0.53569046,0.036028958,0.639759839,0.06307909,0.7518345559999999,0.213786969,0.53569046,0.252430015,0.647765177,0.22151557800000002,0.759839893,0.10172213599999999,0.735823883,0.070807699,0.839893262,0.090129222,0.9919946629999999,0.190601141,0.727818545,0.213786969,0.839893262,0.20605836,1.0,0.11331505,0.431621081,0.140365182,0.431621081,0.093993527,0.447631754,0.167415314,0.43962641799999996,3
23,0.128772268,0.42361574399999996,0.140365182,0.51167445,0.074672004,0.519679786,0.043757567000000004,0.639759839,0.066943394,0.735823883,0.213786969,0.519679786,0.24083710100000003,0.631754503,0.22151557800000002,0.7438292190000001,0.10558644,0.719813209,0.074672004,0.831887925,0.090129222,0.9919946629999999,0.186736837,0.7118078720000001,0.20992266399999998,0.831887925,0.202194055,0.9919946629999999,0.117179354,0.40760507,0.140365182,0.40760507,0.09785783099999999,0.431621081,0.167415314,0.415610407,3
24,0.132636573,0.40760507,0.144229486,0.495663776,0.074672004,0.503669113,0.051486175999999995,0.623749166,0.070807699,0.727818545,0.213786969,0.495663776,0.23697279699999999,0.623749166,0.21765127399999998,0.719813209,0.10558644,0.7118078720000001,0.082400613,0.831887925,0.093993527,0.9919946629999999,0.190601141,0.695797198,0.20992266399999998,0.831887925,0.202194055,0.9839893259999999,0.121043659,0.391594396,0.144229486,0.391594396,0.10172213599999999,0.40760507,0.171279619,0.40760507,3
25,0.132636573,0.383589059,0.144229486,0.47965310200000005,0.078536308,0.487658439,0.059214785,0.599733155,0.078536308,0.7118078720000001,0.213786969,0.47965310200000005,0.233108492,0.591727818,0.213786969,0.695797198,0.109450745,0.695797198,0.082400613,0.831887925,0.093993527,0.9919946629999999,0.190601141,0.6877918609999999,0.202194055,0.8238825879999999,0.19832975100000003,0.975983989,0.121043659,0.375583722,0.144229486,0.36757838600000003,0.10172213599999999,0.39959973299999996,0.171279619,0.391594396,3
26,0.136500877,0.36757838600000003,0.148093791,0.463642428,0.078536308,0.471647765,0.059214785,0.591727818,0.082400613,0.695797198,0.21765127399999998,0.463642428,0.23697279699999999,0.575717145,0.20992266399999998,0.679786525,0.109450745,0.6877918609999999,0.086264917,0.831887925,0.090129222,0.9839893259999999,0.19446544600000001,0.671781187,0.202194055,0.8238825879999999,0.19832975100000003,0.975983989,0.12490796300000001,0.359573049,0.148093791,0.359573049,0.10558644,0.383589059,0.175143923,0.375583722,3
27,0.136500877,0.359573049,0.148093791,0.455637091,0.082400613,0.455637091,0.059214785,0.575717145,0.086264917,0.6877918609999999,0.21765127399999998,0.447631754,0.23697279699999999,0.567711808,0.20992266399999998,0.671781187,0.11331505,0.679786525,0.090129222,0.8238825879999999,0.093993527,0.9839893259999999,0.19446544600000001,0.671781187,0.20605836,0.815877252,0.19832975100000003,0.975983989,0.128772268,0.35156771200000003,0.148093791,0.343562375,0.10558644,0.375583722,0.175143923,0.359573049,3
28,0.140365182,0.35156771200000003,0.148093791,0.447631754,0.082400613,0.447631754,0.06307909,0.567711808,0.090129222,0.671781187,0.22151557800000002,0.43962641799999996,0.244701406,0.559706471,0.20605836,0.66377585,0.11331505,0.679786525,0.090129222,0.8238825879999999,0.093993527,0.9839893259999999,0.19832975100000003,0.66377585,0.20992266399999998,0.807871914,0.19832975100000003,0.975983989,0.128772268,0.335557038,0.1558224,0.335557038,0.109450745,0.359573049,0.17900822800000002,0.35156771200000003,3
29,0.140365182,0.343562375,0.151958096,0.43962641799999996,0.082400613,0.447631754,0.06307909,0.575717145,0.090129222,0.66377585,0.22151557800000002,0.43962641799999996,0.24856571,0.543695797,0.20605836,0.655770514,0.11331505,0.679786525,0.093993527,0.8238825879999999,0.090129222,0.9839893259999999,0.19832975100000003,0.66377585,0.20992266399999998,0.815877252,0.202194055,0.9839893259999999,0.128772268,0.335557038,0.1558224,0.32755170100000003,0.109450745,0.35156771200000003,0.17900822800000002,0.343562375,3
30,0.144229486,0.335557038,0.151958096,0.431621081,0.082400613,0.43962641799999996,0.059214785,0.567711808,0.090129222,0.655770514,0.22151557800000002,0.43962641799999996,0.25629432,0.53569046,0.20992266399999998,0.647765177,0.11331505,0.679786525,0.093993527,0.8238825879999999,0.086264917,0.9839893259999999,0.19832975100000003,0.66377585,0.20605836,0.815877252,0.20605836,0.9839893259999999,0.132636573,0.32755170100000003,0.1558224,0.31954636399999997,0.109450745,0.35156771200000003,0.182872532,0.343562375,3
31,0.144229486,0.335557038,0.151958096,0.431621081,0.082400613,0.43962641799999996,0.059214785,0.559706471,0.090129222,0.655770514,0.22151557800000002,0.431621081,0.25629432,0.543695797,0.213786969,0.647765177,0.117179354,0.671781187,0.093993527,0.831887925,0.090129222,0.9839893259999999,0.19832975100000003,0.66377585,0.20605836,0.815877252,0.20605836,0.9839893259999999,0.132636573,0.32755170100000003,0.1558224,0.31954636399999997,0.11331505,0.343562375,0.17900822800000002,0.343562375,3
32,0.148093791,0.32755170100000003,0.151958096,0.431621081,0.086264917,0.431621081,0.06307909,0.559706471,0.086264917,0.647765177,0.22151557800000002,0.431621081,0.25629432,0.543695797,0.213786969,0.647765177,0.117179354,0.671781187,0.09785783099999999,0.8238825879999999,0.086264917,0.9919946629999999,0.202194055,0.655770514,0.20605836,0.815877252,0.20605836,0.9839893259999999,0.136500877,0.31954636399999997,0.1558224,0.31154102699999997,0.11331505,0.343562375,0.17900822800000002,0.335557038,3
33,0.148093791,0.32755170100000003,0.151958096,0.431621081,0.082400613,0.431621081,0.06307909,0.559706471,0.082400613,0.647765177,0.21765127399999998,0.431621081,0.260158624,0.53569046,0.225379883,0.639759839,0.117179354,0.66377585,0.09785783099999999,0.8238825879999999,0.090129222,0.9919946629999999,0.19832975100000003,0.655770514,0.20605836,0.8238825879999999,0.20605836,0.9839893259999999,0.132636573,0.31954636399999997,0.1558224,0.31154102699999997,0.11331505,0.343562375,0.17900822800000002,0.335557038,3
34,0.144229486,0.32755170100000003,0.151958096,0.431621081,0.082400613,0.431621081,0.06307909,0.551701134,0.078536308,0.647765177,0.21765127399999998,0.431621081,0.260158624,0.53569046,0.229244187,0.639759839,0.11331505,0.66377585,0.09785783099999999,0.831887925,0.090129222,0.9919946629999999,0.202194055,0.66377585,0.20605836,0.8238825879999999,0.20605836,0.9839893259999999,0.132636573,0.31954636399999997,0.1558224,0.31954636399999997,0.11331505,0.343562375,0.17900822800000002,0.335557038,3
35,0.144229486,0.32755170100000003,0.148093791,0.42361574399999996,0.082400613,0.431621081,0.06307909,0.551701134,0.074672004,0.655770514,0.21765127399999998,0.431621081,0.25629432,0.543695797,0.233108492,0.639759839,0.11331505,0.671781187,0.09785783099999999,0.831887925,0.090129222,0.9919946629999999,0.202194055,0.66377585,0.20605836,0.815877252,0.20605836,0.9839893259999999,0.132636573,0.31954636399999997,0.1558224,0.31154102699999997,0.11331505,0.343562375,0.17900822800000002,0.335557038,3
36,0.144229486,0.32755170100000003,0.148093791,0.431621081,0.082400613,0.431621081,0.059214785,0.543695797,0.070807699,0.647765177,0.21765127399999998,0.431621081,0.25629432,0.53569046,0.24083710100000003,0.639759839,0.109450745,0.66377585,0.093993527,0.831887925,0.090129222,0.9919946629999999,0.19832975100000003,0.655770514,0.20605836,0.815877252,0.20605836,0.9839893259999999,0.132636573,0.31954636399999997,0.1558224,0.31154102699999997,0.109450745,0.343562375,0.17900822800000002,0.335557038,3
37,0.144229486,0.32755170100000003,0.148093791,0.431621081,0.082400613,0.431621081,0.059214785,0.543695797,0.066943394,0.647765177,0.21765127399999998,0.431621081,0.24856571,0.5276851229999999,0.24856571,0.647765177,0.109450745,0.671781187,0.09785783099999999,0.831887925,0.090129222,0.9919946629999999,0.19446544600000001,0.655770514,0.202194055,0.815877252,0.20605836,0.9839893259999999,0.128772268,0.31954636399999997,0.1558224,0.31154102699999997,0.109450745,0.343562375,0.17900822800000002,0.32755170100000003,0
38,0.140365182,0.32755170100000003,0.144229486,0.431621081,0.082400613,0.431621081,0.05535048099999999,0.543695797,0.059214785,0.647765177,0.213786969,0.431621081,0.244701406,0.53569046,0.25629432,0.655770514,0.109450745,0.671781187,0.093993527,0.831887925,0.090129222,0.9919946629999999,0.19446544600000001,0.655770514,0.20605836,0.815877252,0.20605836,0.9839893259999999,0.128772268,0.31954636399999997,0.151958096,0.31154102699999997,0.109450745,0.343562375,0.175143923,0.32755170100000003,0
39,0.140365182,0.31954636399999997,0.144229486,0.42361574399999996,0.082400613,0.431621081,0.05535048099999999,0.53569046,0.05535048099999999,0.639759839,0.213786969,0.431621081,0.244701406,0.53569046,0.260158624,0.639759839,0.10558644,0.66377585,0.093993527,0.831887925,0.090129222,0.9919946629999999,0.19446544600000001,0.655770514,0.20605836,0.815877252,0.20992266399999998,0.9839893259999999,0.128772268,0.31154102699999997,0.151958096,0.31154102699999997,0.109450745,0.343562375,0.175143923,0.32755170100000003,0
40,0.140365182,0.31954636399999997,0.144229486,0.42361574399999996,0.078536308,0.431621081,0.05535048099999999,0.53569046,0.051486175999999995,0.647765177,0.213786969,0.42361574399999996,0.244701406,0.53569046,0.260158624,0.647765177,0.10558644,0.66377585,0.09785783099999999,0.831887925,0.090129222,0.9919946629999999,0.190601141,0.655770514,0.20605836,0.815877252,0.20992266399999998,0.9839893259999999,0.128772268,0.31954636399999997,0.151958096,0.31154102699999997,0.10558644,0.335557038,0.175143923,0.32755170100000003,0
41,0.140365182,0.31954636399999997,0.144229486,0.42361574399999996,0.078536308,0.431621081,0.051486175999999995,0.543695797,0.051486175999999995,0.647765177,0.20992266399999998,0.42361574399999996,0.244701406,0.53569046,0.260158624,0.647765177,0.10172213599999999,0.655770514,0.093993527,0.831887925,0.090129222,0.9919946629999999,0.19446544600000001,0.655770514,0.20605836,0.815877252,0.20992266399999998,0.9839893259999999,0.128772268,0.31154102699999997,0.151958096,0.30353569,0.10558644,0.335557038,0.171279619,0.32755170100000003,0
42,0.136500877,0.31954636399999997,0.140365182,0.42361574399999996,0.078536308,0.43962641799999996,0.051486175999999995,0.551701134,0.043757567000000004,0.647765177,0.20992266399999998,0.431621081,0.24856571,0.53569046,0.26402292899999996,0.647765177,0.10172213599999999,0.655770514,0.093993527,0.831887925,0.090129222,0.9919946629999999,0.19446544600000001,0.655770514,0.20605836,0.815877252,0.20992266399999998,0.9839893259999999,0.12490796300000001,0.31154102699999997,0.148093791,0.30353569,0.10558644,0.335557038,0.171279619,0.32755170100000003,0
43,0.136500877,0.31954636399999997,0.140365182,0.431621081,0.078536308,0.43962641799999996,0.047621870999999996,0.551701134,0.043757567000000004,0.647765177,0.20992266399999998,0.431621081,0.24856571,0.53569046,0.260158624,0.631754503,0.10172213599999999,0.66377585,0.093993527,0.831887925,0.090129222,0.9919946629999999,0.19446544600000001,0.655770514,0.20605836,0.815877252,0.213786969,0.9839893259999999,0.12490796300000001,0.31154102699999997,0.148093791,0.31154102699999997,0.10558644,0.335557038,0.171279619,0.335557038,0
44,0.132636573,0.31954636399999997,0.140365182,0.431621081,0.078536308,0.43962641799999996,0.047621870999999996,0.551701134,0.039893262,0.647765177,0.20992266399999998,0.431621081,0.252430015,0.53569046,0.260158624,0.639759839,0.10172213599999999,0.66377585,0.093993527,0.831887925,0.090129222,0.9919946629999999,0.190601141,0.655770514,0.20605836,0.815877252,0.213786969,0.975983989,0.121043659,0.31154102699999997,0.144229486,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.335557038,0
45,0.132636573,0.31954636399999997,0.140365182,0.42361574399999996,0.078536308,0.43962641799999996,0.047621870999999996,0.551701134,0.032164653,0.647765177,0.20992266399999998,0.42361574399999996,0.24856571,0.53569046,0.25629432,0.639759839,0.10172213599999999,0.66377585,0.093993527,0.839893262,0.090129222,0.9919946629999999,0.190601141,0.655770514,0.20605836,0.815877252,0.20992266399999998,0.9839893259999999,0.121043659,0.31154102699999997,0.144229486,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.32755170100000003,0
46,0.132636573,0.31154102699999997,0.140365182,0.42361574399999996,0.074672004,0.43962641799999996,0.047621870999999996,0.551701134,0.028300348,0.647765177,0.20992266399999998,0.42361574399999996,0.24856571,0.5276851229999999,0.252430015,0.639759839,0.10172213599999999,0.66377585,0.093993527,0.831887925,0.090129222,0.9919946629999999,0.190601141,0.655770514,0.20605836,0.815877252,0.20992266399999998,0.9839893259999999,0.121043659,0.31154102699999997,0.144229486,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.32755170100000003,0
47,0.132636573,0.31954636399999997,0.140365182,0.42361574399999996,0.074672004,0.431621081,0.047621870999999996,0.551701134,0.032164653,0.655770514,0.20992266399999998,0.42361574399999996,0.24856571,0.5276851229999999,0.24856571,0.639759839,0.10172213599999999,0.66377585,0.093993527,0.839893262,0.090129222,0.9919946629999999,0.190601141,0.655770514,0.20605836,0.815877252,0.20992266399999998,0.9839893259999999,0.121043659,0.31154102699999997,0.148093791,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.32755170100000003,0
48,0.132636573,0.31954636399999997,0.140365182,0.42361574399999996,0.074672004,0.431621081,0.047621870999999996,0.551701134,0.032164653,0.655770514,0.20992266399999998,0.42361574399999996,0.244701406,0.5276851229999999,0.244701406,0.639759839,0.10172213599999999,0.66377585,0.093993527,0.839893262,0.090129222,1.0,0.190601141,0.655770514,0.20605836,0.815877252,0.20992266399999998,0.9839893259999999,0.121043659,0.31154102699999997,0.144229486,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.32755170100000003,0
49,0.132636573,0.31954636399999997,0.140365182,0.42361574399999996,0.074672004,0.431621081,0.047621870999999996,0.551701134,0.032164653,0.655770514,0.20992266399999998,0.42361574399999996,0.244701406,0.5276851229999999,0.24083710100000003,0.639759839,0.10558644,0.66377585,0.093993527,0.831887925,0.090129222,1.0,0.19446544600000001,0.655770514,0.20605836,0.807871914,0.213786969,0.9839893259999999,0.121043659,0.31154102699999997,0.144229486,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.32755170100000003,0
50,0.132636573,0.31954636399999997,0.140365182,0.42361574399999996,0.074672004,0.431621081,0.047621870999999996,0.551701134,0.036028958,0.655770514,0.213786969,0.42361574399999996,0.244701406,0.5276851229999999,0.23697279699999999,0.639759839,0.10558644,0.66377585,0.093993527,0.831887925,0.090129222,1.0,0.19446544600000001,0.655770514,0.20992266399999998,0.815877252,0.213786969,0.9839893259999999,0.121043659,0.31154102699999997,0.144229486,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.32755170100000003,0
51,0.132636573,0.31954636399999997,0.140365182,0.42361574399999996,0.074672004,0.431621081,0.047621870999999996,0.551701134,0.039893262,0.655770514,0.213786969,0.42361574399999996,0.24083710100000003,0.5276851229999999,0.23697279699999999,0.639759839,0.10558644,0.66377585,0.093993527,0.831887925,0.090129222,1.0,0.19446544600000001,0.655770514,0.20992266399999998,0.807871914,0.213786969,0.9839893259999999,0.121043659,0.31154102699999997,0.144229486,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.32755170100000003,0
52,0.132636573,0.31154102699999997,0.140365182,0.42361574399999996,0.074672004,0.431621081,0.047621870999999996,0.551701134,0.039893262,0.655770514,0.20992266399999998,0.42361574399999996,0.244701406,0.5276851229999999,0.233108492,0.639759839,0.10558644,0.655770514,0.093993527,0.831887925,0.090129222,1.0,0.19446544600000001,0.655770514,0.20605836,0.815877252,0.213786969,0.9839893259999999,0.121043659,0.31154102699999997,0.144229486,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.32755170100000003,0
53,0.132636573,0.31154102699999997,0.140365182,0.42361574399999996,0.074672004,0.431621081,0.051486175999999995,0.551701134,0.043757567000000004,0.655770514,0.213786969,0.42361574399999996,0.244701406,0.53569046,0.233108492,0.639759839,0.10558644,0.655770514,0.093993527,0.839893262,0.090129222,1.0,0.19446544600000001,0.655770514,0.20605836,0.815877252,0.213786969,0.9839893259999999,0.12490796300000001,0.31154102699999997,0.148093791,0.30353569,0.10172213599999999,0.335557038,0.171279619,0.32755170100000003,0
