frame_num,Unnamed: 0,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulde_x,LShoulde_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,action_gt_num
18,18,0.34210526326788354,0.030303030285430244,0.4473684214375918,0.15151515157235235,0.10526315816970856,0.1666666667150675,0.0,0.3333333334301348,0.052631579084854274,0.48484848427647703,0.8157894739866799,0.15151515157235235,1.0,0.30303030314470475,0.8684210525490882,0.48484848427647703,0.2894736841830296,0.5,0.21052631581697115,0.7575757571357519,0.23684210562062125,1.0,0.7105263158169707,0.48484848427647703,0.8421052632678837,0.7575757571357519,0.7894736841830298,1.0,0.2894736841830296,0.015151515142715122,0.4210526316339417,0.0,0.21052631581697115,0.030303030285430244,0.5789473683660583,0.015151515142715122,0
19,19,0.3783783782188589,0.029850746234499324,0.4864864865879989,0.14925373131553055,0.1081081083691404,0.16417910443278025,0.0,0.34328358198280984,0.0540540541845702,0.4776119394659167,0.8648648648068579,0.14925373131553055,1.0,0.3134328357483105,0.9189189189914284,0.4776119394659167,0.2702702703862849,0.4925373131553055,0.18918918937771234,0.7462686558624788,0.24324324356228286,0.9850746263106108,0.7297297296137151,0.4925373131553055,0.8648648648068579,0.7462686558624788,0.8378378379828562,1.0,0.3243243245708548,0.014925373117249662,0.4324324324034288,0.0,0.2162162162017147,0.029850746234499324,0.5945945944205729,0.014925373117249662,0
20,20,0.3513513510468141,0.029850746234499324,0.4594594594739613,0.14925373131553055,0.08108108105207762,0.16417910443278025,0.0,0.34328358198280984,0.027027026838503845,0.4776119394659167,0.8648648647343495,0.14925373131553055,1.0,0.3134328357483105,0.8918918921094194,0.4776119394659167,0.2432432431562329,0.4925373131553055,0.16216216210415496,0.7611940295518677,0.21621621631772905,0.9701492540515704,0.7027027026301936,0.4776119394659167,0.8378378378958453,0.7462686558624788,0.7837837836822719,1.0,0.2972972973698064,0.014925373117249662,0.4054054052603875,0.0,0.21621621631772905,0.029850746234499324,0.5945945947396124,0.014925373117249662,0
21,21,0.36842105254908775,0.029850746234499324,0.473684210718796,0.14925373131553055,0.10526315816970856,0.16417910443278025,0.0,0.32835820886556033,0.026315789803650104,0.4776119394659167,0.8421052632678837,0.14925373131553055,1.0,0.3134328357483105,0.8947368423527383,0.4925373131553055,0.26315789490182545,0.4925373131553055,0.1842105265357667,0.7611940295518677,0.21052631581697115,0.9701492540515704,0.7105263158169707,0.4776119394659167,0.8157894739866799,0.7462686558624788,0.8157894739866799,1.0,0.2894736841830296,0.014925373117249662,0.4210526316339417,0.0,0.21052631581697115,0.029850746234499324,0.6052631581697084,0.014925373117249662,0
22,22,0.36842105254908775,0.029850746234499324,0.4473684214375918,0.14925373131553055,0.10526315816970856,0.16417910443278025,0.0,0.34328358198280984,0.0,0.4776119394659167,0.8421052632678837,0.16417910443278025,1.0,0.29850746263106115,0.921052631633942,0.4925373131553055,0.23684210562062125,0.4925373131553055,0.15789473673211718,0.7611940295518677,0.21052631581697115,0.9850746263106108,0.7105263158169707,0.4776119394659167,0.8157894739866799,0.7462686558624788,0.7894736841830298,1.0,0.2894736841830296,0.014925373117249662,0.4210526316339417,0.0,0.21052631581697115,0.029850746234499324,0.5789473683660583,0.014925373117249662,0
23,23,0.35897435896130664,0.015151515133914996,0.4615384618125654,0.13636363635043613,0.10256410234220917,0.15151515148435113,0.0,0.3333333332365319,0.025641025458289817,0.4848484845756809,0.8461538462321618,0.15151515148435113,1.0,0.3030303029687019,0.9230769231160812,0.4848484845756809,0.2564102566190978,0.4848484845756809,0.15384615376783897,0.7424242415618306,0.20512820519346794,0.969696970022574,0.6923076924643232,0.4696969688609579,0.8205128207738723,0.7424242415618306,0.8205128207738723,1.0,0.3076923075356774,0.0,0.41025641038693617,0.0,0.2307692306517581,0.015151515133914996,0.5897435896130642,0.0,0
24,24,0.3684210525490877,0.030303030267829663,0.4473684209151457,0.13636363635043613,0.05263157908485425,0.1666666666182658,0.0,0.34848484837044674,0.0,0.4848484845756809,0.8421052632678837,0.15151515148435113,1.0,0.2878787878347873,0.947368420915146,0.4848484845756809,0.2631578949018253,0.4848484845756809,0.15789473673211712,0.7424242415618306,0.1842105260133213,0.9848484842852768,0.7105263158169708,0.4696969688609579,0.8421052632678837,0.7424242415618306,0.8157894734642337,1.0,0.2894736841830295,0.0,0.42105263163394185,0.0,0.2105263158169708,0.030303030267829663,0.6052631576472622,0.0,0
25,25,0.3750000001861213,0.030303030267829663,0.450000000124081,0.13636363635043613,0.07499999993795937,0.15151515148435113,0.025000000310202032,0.34848484837044674,0.0,0.4848484845756809,0.824999999813879,0.15151515148435113,1.0,0.2878787878347873,0.9499999998759192,0.4848484845756809,0.27499999993795965,0.4848484845756809,0.17500000018612133,0.7424242415618306,0.22499999981387891,0.9848484842852768,0.7250000000620404,0.4696969688609579,0.824999999813879,0.7424242415618306,0.824999999813879,1.0,0.300000000248162,0.0,0.42499999981387865,0.0,0.22499999981387891,0.030303030267829663,0.5999999999999998,0.015151515133914996,0
26,26,0.3589743587785709,0.030769230751084668,0.4358974356233323,0.15384615390286002,0.0769230768447614,0.15384615390286002,0.0,0.3538461539323471,0.0,0.507692308277515,0.8205128203561899,0.15384615390286002,1.0,0.2923076924301776,0.9743589740457136,0.507692308277515,0.25641025648857163,0.4923076923122288,0.17948717964381025,0.7538461534015782,0.2051282050890478,1.0,0.7179487180661908,0.4769230763469429,0.8461538458014276,0.7538461534015782,0.8461538458014276,1.0,0.3076923078880964,0.015384615375542502,0.4358974356233323,0.0,0.2051282050890478,0.030769230751084668,0.6153846152671423,0.015384615375542502,0
27,27,0.3658536586074471,0.031249999981282237,0.4634146339455684,0.14062500006551107,0.09756097582233984,0.15625000005615208,0.02439024419769405,0.3593750000842286,0.0,0.5000000005989584,0.8292682925530149,0.15625000005615208,1.0,0.2968750001216631,0.9756097558023064,0.5000000005989584,0.292682926982801,0.4843750000093586,0.19512195116046147,0.7499999995507816,0.24390243907163164,1.0,0.7317073172148929,0.4687499994197592,0.8292682925530149,0.7343750004585777,0.8536585362664911,1.0,0.3170731706962772,0.0,0.43902439023209255,0.0,0.21951219535815555,0.015624999990641037,0.6097560976790776,0.015624999990641037,0
28,28,0.3571428572779115,0.0317460317267154,0.4523809522684075,0.14285714292233556,0.0952380954631852,0.14285714292233556,0.0,0.34920634929810224,0.0,0.507936507627446,0.8095238095463185,0.15873015878569333,1.0,0.30158730170802905,0.9761904758978596,0.507936507627446,0.2619047618147263,0.4761904762049635,0.2142857140831333,0.7619047620496351,0.2619047618147263,1.0,0.7142857140831336,0.4603174597331403,0.8095238095463185,0.7460317455778117,0.8571428568052226,1.0,0.3095238095463185,0.0,0.42857142863895575,0.0,0.23809523818527425,0.015873015863357612,0.5952380949904963,0.015873015863357612,0
29,29,0.3809523810874351,0.032258064650754564,0.4523809524822429,0.1451612903874004,0.07142857139480772,0.1451612903874004,0.0,0.3548387097671697,0.0,0.5161290325572323,0.809523809456282,0.1612903226354926,1.0,0.2903225807748008,1.0,0.4999999996908602,0.28571428557923195,0.4838709683701876,0.23809523782513,0.7580645162786164,0.3095238092199382,1.0,0.7142857144207678,0.4677419355038155,0.809523809456282,0.7419354834122446,0.8809523808510905,1.0,0.33333333333333315,0.01612903224809236,0.4523809524822429,0.0,0.23809523782513,0.032258064650754564,0.6190476189125649,0.01612903224809236,0
30,30,0.39999999982352935,0.03333333331736114,0.4666666664607844,0.13333333326944435,0.11111111076797342,0.1499999999281252,0.0,0.3000000000159722,0.044444444130718685,0.5166666675371528,0.7777777780228753,0.13333333326944435,1.0,0.2833333333572917,1.0,0.5166666675371528,0.3111111111209149,0.4666666672416669,0.26666666654901944,0.7666666674173612,0.3333333331862746,1.0,0.7111111109444441,0.4499999999440972,0.800000000088235,0.7333333328222226,0.8888888887908497,1.0,0.3333333331862746,0.0,0.4666666664607844,0.0,0.24444444448366,0.016666666658680475,0.6000000001764704,0.0,0
31,31,0.3913043479762035,0.03389830504620321,0.4782608695089237,0.13559322018481285,0.13043478251487234,0.13559322018481285,0.0,0.2711864405320549,0.02173913070686932,0.5084745758554774,0.782608695952407,0.13559322018481285,0.9782608697247168,0.2711864405320549,1.0,0.5084745758554774,0.30434782601189797,0.4576271179613136,0.2391304347544616,0.728813558980657,0.3478260869940511,0.9830508468271808,0.6739130437128179,0.4406779664127886,0.8043478262276907,0.728813558980657,0.8695652174851272,1.0,0.3478260869940511,0.0,0.4347826089583566,0.0,0.2608695654613309,0.016949152523101516,0.5869565217485124,0.0,0
32,32,0.3829787231885605,0.035087719280548074,0.4680851064009535,0.14035087712219155,0.14893616998808334,0.14035087712219155,0.0,0.2807017544125119,0.021276595591897013,0.5438596486803633,0.7659574467995234,0.14035087712219155,0.9574468083938036,0.2982456140527855,1.0,0.5438596486803633,0.2978723403985701,0.4561403504789935,0.23404255320047665,0.7543859657086798,0.3829787231885605,1.0,0.6808510640095329,0.4561403504789935,0.8085106384057198,0.7368421053958913,0.8510638300119162,1.0,0.3404255320047667,0.017543859640274037,0.4468085108090568,0.0,0.25531914879237344,0.017543859640274037,0.5744680852052434,0.0,0
33,33,0.3958333332816333,0.03703703701731827,0.4583333336435358,0.1296296297380833,0.1458333334884346,0.11111111122942388,0.0,0.2777777770974797,0.0,0.537037037283522,0.7500000002068012,0.1296296297380833,0.9375000000517004,0.2962962963160154,1.0,0.537037037283522,0.29166666697686894,0.4444444447402266,0.2500000002068015,0.740740741588649,0.3958333332816333,1.0,0.6666666666666666,0.4259259255216907,0.7916666669768685,0.7037037031515779,0.8333333333333329,0.9814814825561556,0.3333333333333334,0.018518518508659237,0.4375000000517005,0.0,0.2500000002068015,0.018518518508659237,0.5833333335401351,0.0,0
34,34,0.3750000001034008,0.057692307660410634,0.4583333332299326,0.1153846155051161,0.14583333348843458,0.1153846155051161,0.0,0.28846153922352724,0.0,0.5576923075682629,0.7499999997931981,0.1153846155051161,0.9583333332299324,0.3076923073378943,1.0,0.5576923075682629,0.2916666665632659,0.4423076933532114,0.2708333333850337,0.7307692316552641,0.3958333332816332,1.0,0.6666666666666664,0.4423076933532114,0.8125000001551005,0.6923076917406317,0.8125000001551005,0.9615384619283162,0.3333333333333333,0.01923076922013716,0.4375000000517002,0.01923076922013716,0.25000000020680146,0.01923076922013716,0.5624999999482996,0.0,0
35,35,0.3799999999126469,0.08000000005366667,0.4600000001032351,0.13999999995016665,0.15999999998411754,0.11999999998466628,0.04000000009529395,0.3200000000229999,0.0,0.5799999999578335,0.7399999999761758,0.13999999995016665,0.9199999998094116,0.3399999988385,1.0,0.5999999987733335,0.3000000001191175,0.44000000058266653,0.2800000002699999,0.7199999993330003,0.42000000000794135,1.0,0.6600000001826468,0.4599999993981668,0.799999999920588,0.6999999986008338,0.8200000001667641,0.9799999992678334,0.3400000002144117,0.03999999993099982,0.43999999985705895,0.03999999993099982,0.2600000000238236,0.03999999993099982,0.560000000142941,0.0,0
36,36,0.4117647057220637,0.08163265320890578,0.4901960785000675,0.14285714296890178,0.17647058816659875,0.12244897971556992,0.05882352938886611,0.3061224482132446,0.0,0.6122448989690059,0.7254901960555327,0.12244897971556992,0.9019607846114046,0.285714286133382,1.0,0.5918367349333612,0.3529411763331973,0.40816326643568657,0.31372549033346875,0.6938775512000211,0.43137254911120143,1.0,0.6862745100558041,0.4489795925511944,0.8431372552225384,0.6734693871643764,0.7450980394446701,0.9795918379201374,0.3725490197223351,0.06122448995557416,0.4705882351109302,0.04081632670224231,0.29411764694433123,0.04081632670224231,0.5882352942779359,0.0,0
37,37,0.4313725489432797,0.1086956521286234,0.4705882353170162,0.1086956521286234,0.17647058848717695,0.1086956521286234,0.07843137274747262,0.3043478267934785,0.0,0.6304347831793482,0.7254901961623922,0.1086956521286234,0.9019607842602956,0.3043478267934785,1.0,0.6086956519202898,0.35294117658508023,0.3695652184873188,0.3333333335928487,0.6739130436141307,0.4509803923247845,1.0,0.6666666667964245,0.43478260809782615,0.8235294119020963,0.6739130436141307,0.6274509804226881,1.0,0.39215686295881663,0.06521739127717385,0.4901960783092478,0.04347826085144931,0.31372549021134405,0.021739130425724302,0.5882352940489519,0.0,0
38,38,0.4599999998888234,0.11363636271565085,0.5000000000000002,0.06818181815211795,0.20000000015882372,0.0909090908694902,0.07999999982529415,0.31818181847882243,0.0,0.6590909092394115,0.7400000002699998,0.0909090908694902,0.9200000001747056,0.31818181847882243,1.0,0.6363636356508269,0.3600000002064705,0.3636363634779615,0.339999999952353,0.681818182827996,0.4800000001429412,1.0,0.6799999999047058,0.4318181820656851,0.8600000002064703,0.6590909092394115,0.6199999999364707,0.954545455000861,0.3999999999205881,0.06818181815211795,0.5000000000000002,0.045454545434744975,0.320000000095294,0.0,0.6000000000794119,0.0,0
39,39,0.4400000000317647,0.1463414626735076,0.5000000000000002,0.07317073063553466,0.20000000015882372,0.07317073063553466,0.05999999996823535,0.3170731715412455,0.0,0.6829268293937144,0.7400000002699998,0.09756097542732536,0.9400000000317642,0.39024390124182057,1.0,0.6829268293937144,0.3600000002064705,0.3658536587874288,0.339999999952353,0.6341463398101335,0.4800000001429412,1.0,0.6400000001905882,0.414634146033611,0.8399999999523525,0.658536584601924,0.7000000001588235,0.9268292679620274,0.3999999999205881,0.09756097542732536,0.5000000000000002,0.07317073063553466,0.29999999984117626,0.024390243856831667,0.6000000000794119,0.0,0
40,40,0.4375000000517005,0.1250000004192709,0.5208333331782327,0.07500000092239624,0.22916666661496665,0.049999999976041966,0.06249999994829971,0.2750000013057293,0.0,0.7000000006229168,0.7708333333850339,0.07500000092239624,0.9375000000517004,0.3750000002994791,1.0,0.7000000006229168,0.3750000001034008,0.34999999935312515,0.3333333333333333,0.6250000001796879,0.5208333331782327,1.0,0.7083333330231314,0.4500000007427086,0.8124999997414983,0.6500000011260421,0.7291666666149667,0.8750000000598962,0.39583333328163306,0.09999999947291636,0.5000000000000002,0.07500000092239624,0.3333333333333333,0.02499999902968771,0.5833333331265321,0.0,0
41,41,0.4347826089583566,0.1578947377712374,0.5217391304910768,0.07894736888561843,0.17391304349702552,0.0526315784164352,0.021739130706869333,0.2894736850732922,0.0,0.7368421053958909,0.7608695652455383,0.0526315784164352,0.934782608742564,0.2894736850732922,1.0,0.7105263149267084,0.4347826089583566,0.36842105395890995,0.3043478260118979,0.5789473676246543,0.5000000002157929,1.0,0.7608695652455383,0.4736842107917821,0.6739130437128186,0.5789473676246543,0.7826086959524076,0.8684210526979458,0.3695652177009201,0.10526315683287152,0.4782608695089237,0.07894736888561843,0.3043478260118979,0.026315790469182938,0.5652173914732292,0.0,0
42,42,0.4318181816643625,0.16216216069211056,0.4999999997743985,0.08108107905101024,0.15909090922421892,0.05405405356403666,0.0,0.27027027041027546,0.0,0.7297297295897248,0.7727272726657454,0.08108107905101024,0.977272726995853,0.3513513520513752,1.0,0.7567567576667888,0.3636363635543268,0.3783783775383488,0.31818181799723483,0.621621622461651,0.522727272778546,1.0,0.7272727271086536,0.486486487256513,0.7045454545557094,0.5675675663075241,0.8181818182228369,0.8648648647948627,0.3636363635543268,0.10810810712807363,0.4772727272214543,0.08108107905101024,0.29545454544429084,0.027027025486972698,0.5909090908885817,0.0,0
43,43,0.4318181818592001,0.16666666755401294,0.5,0.08333333377700647,0.18181818185920026,0.05555555496399228,0.0,0.3055555562950105,0.02272727256319908,0.7500000013310191,0.7727272725631988,0.05555555496399228,0.9772727274368008,0.3611111112590021,1.0,0.8055555562950107,0.3863636362815995,0.38888889007201694,0.31818181814079977,0.6388888887409978,0.5454545455776011,1.0,0.8863636362815993,0.6388888887409978,0.7272727274368012,0.5555555549639926,0.8409090911552016,0.8611111112590024,0.3636363637184005,0.11111111259002128,0.4772727274368012,0.11111111259002128,0.31818181814079977,0.027777778813014804,0.5681818181408,0.0,0
